name,hour,day,weekday,month,year,availableSpotNumber,total,occupation
Pz. de la Marina,12,12,5,8,2021,1,430,1
Tejón y Rodriguez,12,12,5,8,2021,44,187,0.76
Salitre,11,12,5,8,2021,134,435,0.69
Cervantes,11,12,5,8,2021,94,409,0.77
El Palo,11,12,5,8,2021,10,127,0.92
Av. de Andalucía,11,12,5,8,2021,285,613,0.54
Camas,11,12,5,8,2021,157,350,0.55
Cruz De Humilladero,11,12,5,8,2021,64,217,0.71
Alcazaba,11,12,5,8,2021,60,378,0.84
San Juan De La Cruz,11,12,5,8,2021,235,487,0.52
Pz. de la Marina,11,12,5,8,2021,12,430,0.97
Tejón y Rodriguez,11,12,5,8,2021,0,187,1
Salitre,10,12,5,8,2021,165,435,0.62
Cervantes,10,12,5,8,2021,128,409,0.69
El Palo,10,12,5,8,2021,28,127,0.78
Av. de Andalucía,10,12,5,8,2021,334,613,0.46
Camas,10,12,5,8,2021,151,350,0.57
Cruz De Humilladero,10,12,5,8,2021,70,217,0.68
Alcazaba,10,12,5,8,2021,123,378,0.67
San Juan De La Cruz,10,12,5,8,2021,245,487,0.5
Pz. de la Marina,10,12,5,8,2021,132,430,0.69
Tejón y Rodriguez,10,12,5,8,2021,0,187,1
Salitre,9,12,5,8,2021,201,435,0.54
Cervantes,9,12,5,8,2021,175,409,0.57
El Palo,9,12,5,8,2021,54,127,0.57
Av. de Andalucía,9,12,5,8,2021,395,613,0.36
Camas,9,12,5,8,2021,185,350,0.47
Cruz De Humilladero,9,12,5,8,2021,84,217,0.61
Alcazaba,9,12,5,8,2021,123,378,0.67
San Juan De La Cruz,9,12,5,8,2021,292,487,0.4
Pz. de la Marina,9,12,5,8,2021,211,430,0.51
Tejón y Rodriguez,9,12,5,8,2021,46,187,0.75
Salitre,8,12,5,8,2021,218,435,0.5
Cervantes,8,12,5,8,2021,197,409,0.52
El Palo,8,12,5,8,2021,72,127,0.43
Av. de Andalucía,8,12,5,8,2021,439,613,0.28
Camas,8,12,5,8,2021,249,350,0.29
Cruz De Humilladero,8,12,5,8,2021,89,217,0.59
Alcazaba,8,12,5,8,2021,198,378,0.48
San Juan De La Cruz,8,12,5,8,2021,329,487,0.32
Pz. de la Marina,8,12,5,8,2021,269,430,0.37
Tejón y Rodriguez,8,12,5,8,2021,64,187,0.66
Salitre,7,12,5,8,2021,245,435,0.44
Cervantes,7,12,5,8,2021,234,409,0.43
El Palo,7,12,5,8,2021,73,127,0.43
Av. de Andalucía,7,12,5,8,2021,488,613,0.2
Camas,7,12,5,8,2021,288,350,0.18
Cruz De Humilladero,7,12,5,8,2021,89,217,0.59
Alcazaba,7,12,5,8,2021,198,378,0.48
San Juan De La Cruz,7,12,5,8,2021,333,487,0.32
Pz. de la Marina,7,12,5,8,2021,273,430,0.37
Tejón y Rodriguez,7,12,5,8,2021,77,187,0.59
Salitre,6,12,5,8,2021,248,435,0.43
Cervantes,6,12,5,8,2021,235,409,0.43
El Palo,6,12,5,8,2021,62,127,0.51
Av. de Andalucía,6,12,5,8,2021,489,613,0.2
Camas,6,12,5,8,2021,295,350,0.16
Cruz De Humilladero,6,12,5,8,2021,90,217,0.59
Alcazaba,6,12,5,8,2021,207,378,0.45
San Juan De La Cruz,6,12,5,8,2021,335,487,0.31
Pz. de la Marina,6,12,5,8,2021,273,430,0.37
Tejón y Rodriguez,6,12,5,8,2021,77,187,0.59
Salitre,5,12,5,8,2021,247,435,0.43
Cervantes,5,12,5,8,2021,235,409,0.43
El Palo,5,12,5,8,2021,62,127,0.51
Av. de Andalucía,5,12,5,8,2021,489,613,0.2
Camas,5,12,5,8,2021,295,350,0.16
Cruz De Humilladero,5,12,5,8,2021,90,217,0.59
Alcazaba,5,12,5,8,2021,206,378,0.46
San Juan De La Cruz,5,12,5,8,2021,335,487,0.31
Pz. de la Marina,5,12,5,8,2021,273,430,0.37
Tejón y Rodriguez,5,12,5,8,2021,78,187,0.58
Salitre,4,12,5,8,2021,247,435,0.43
Cervantes,4,12,5,8,2021,163,409,0.6
El Palo,4,12,5,8,2021,62,127,0.51
Av. de Andalucía,4,12,5,8,2021,489,613,0.2
Camas,4,12,5,8,2021,295,350,0.16
Cruz De Humilladero,4,12,5,8,2021,90,217,0.59
Alcazaba,4,12,5,8,2021,206,378,0.46
San Juan De La Cruz,4,12,5,8,2021,312,487,0.36
Pz. de la Marina,4,12,5,8,2021,273,430,0.37
Tejón y Rodriguez,4,12,5,8,2021,78,187,0.58
Salitre,3,12,5,8,2021,198,435,0.54
Cervantes,3,12,5,8,2021,166,409,0.59
El Palo,3,12,5,8,2021,61,127,0.52
Av. de Andalucía,3,12,5,8,2021,452,613,0.26
Camas,3,12,5,8,2021,294,350,0.16
Cruz De Humilladero,3,12,5,8,2021,71,217,0.67
Alcazaba,3,12,5,8,2021,205,378,0.46
San Juan De La Cruz,3,12,5,8,2021,312,487,0.36
Pz. de la Marina,3,12,5,8,2021,273,430,0.37
Tejón y Rodriguez,3,12,5,8,2021,74,187,0.6
Salitre,2,12,5,8,2021,198,435,0.54
Cervantes,2,12,5,8,2021,168,409,0.59
El Palo,2,12,5,8,2021,60,127,0.53
Av. de Andalucía,2,12,5,8,2021,452,613,0.26
Camas,2,12,5,8,2021,302,350,0.14
Cruz De Humilladero,2,12,5,8,2021,71,217,0.67
Alcazaba,2,12,5,8,2021,205,378,0.46
San Juan De La Cruz,2,12,5,8,2021,312,487,0.36
Pz. de la Marina,2,12,5,8,2021,273,430,0.37
Tejón y Rodriguez,2,12,5,8,2021,71,187,0.62
Salitre,1,12,5,8,2021,202,435,0.54
Cervantes,1,12,5,8,2021,167,409,0.59
El Palo,1,12,5,8,2021,58,127,0.54
Av. de Andalucía,1,12,5,8,2021,451,613,0.26
Camas,1,12,5,8,2021,295,350,0.16
Cruz De Humilladero,1,12,5,8,2021,71,217,0.67
Alcazaba,1,12,5,8,2021,198,378,0.48
San Juan De La Cruz,1,12,5,8,2021,312,487,0.36
Pz. de la Marina,1,12,5,8,2021,267,430,0.38
Tejón y Rodriguez,1,12,5,8,2021,57,187,0.7
Salitre,0,12,5,8,2021,196,435,0.55
Cervantes,0,12,5,8,2021,168,409,0.59
El Palo,0,12,5,8,2021,54,127,0.57
Av. de Andalucía,0,12,5,8,2021,443,613,0.28
Camas,0,12,5,8,2021,269,350,0.23
Cruz De Humilladero,0,12,5,8,2021,72,217,0.67
Alcazaba,0,12,5,8,2021,142,378,0.62
San Juan De La Cruz,0,12,5,8,2021,312,487,0.36
Pz. de la Marina,0,12,5,8,2021,64,430,0.85
Tejón y Rodriguez,0,12,5,8,2021,51,187,0.73
Salitre,23,11,4,8,2021,189,435,0.57
Cervantes,23,11,4,8,2021,145,409,0.65
El Palo,23,11,4,8,2021,28,127,0.78
Av. de Andalucía,23,11,4,8,2021,433,613,0.29
Camas,23,11,4,8,2021,142,350,0.59
Cruz De Humilladero,23,11,4,8,2021,68,217,0.69
Alcazaba,23,11,4,8,2021,1,378,1
San Juan De La Cruz,23,11,4,8,2021,310,487,0.36
Pz. de la Marina,23,11,4,8,2021,11,430,0.97
Tejón y Rodriguez,23,11,4,8,2021,34,187,0.82
Salitre,22,11,4,8,2021,195,435,0.55
Cervantes,22,11,4,8,2021,156,409,0.62
El Palo,22,11,4,8,2021,36,127,0.72
Av. de Andalucía,22,11,4,8,2021,428,613,0.3
Camas,22,11,4,8,2021,156,350,0.55
Cruz De Humilladero,22,11,4,8,2021,69,217,0.68
Alcazaba,22,11,4,8,2021,1,378,1
San Juan De La Cruz,22,11,4,8,2021,311,487,0.36
Pz. de la Marina,22,11,4,8,2021,1,430,1
Tejón y Rodriguez,22,11,4,8,2021,44,187,0.76
Salitre,21,11,4,8,2021,195,435,0.55
Cervantes,21,11,4,8,2021,154,409,0.62
El Palo,21,11,4,8,2021,36,127,0.72
Av. de Andalucía,21,11,4,8,2021,384,613,0.37
Camas,21,11,4,8,2021,156,350,0.55
Cruz De Humilladero,21,11,4,8,2021,66,217,0.7
Alcazaba,21,11,4,8,2021,0,378,1
San Juan De La Cruz,21,11,4,8,2021,311,487,0.36
Pz. de la Marina,21,11,4,8,2021,1,430,1
Tejón y Rodriguez,21,11,4,8,2021,23,187,0.88
Salitre,20,11,4,8,2021,185,435,0.57
Cervantes,20,11,4,8,2021,118,409,0.71
El Palo,20,11,4,8,2021,37,127,0.71
Av. de Andalucía,20,11,4,8,2021,341,613,0.44
Camas,20,11,4,8,2021,116,350,0.67
Cruz De Humilladero,20,11,4,8,2021,64,217,0.71
Alcazaba,20,11,4,8,2021,4,378,0.99
San Juan De La Cruz,20,11,4,8,2021,309,487,0.37
Pz. de la Marina,20,11,4,8,2021,4,430,0.99
Tejón y Rodriguez,20,11,4,8,2021,23,187,0.88
Salitre,19,11,4,8,2021,184,435,0.58
Cervantes,19,11,4,8,2021,97,409,0.76
El Palo,19,11,4,8,2021,21,127,0.83
Av. de Andalucía,19,11,4,8,2021,355,613,0.42
Camas,19,11,4,8,2021,120,350,0.66
Cruz De Humilladero,19,11,4,8,2021,64,217,0.71
Alcazaba,19,11,4,8,2021,36,378,0.9
San Juan De La Cruz,19,11,4,8,2021,304,487,0.38
Pz. de la Marina,19,11,4,8,2021,0,430,1
Tejón y Rodriguez,19,11,4,8,2021,28,187,0.85
Salitre,18,11,4,8,2021,180,435,0.59
Cervantes,18,11,4,8,2021,70,409,0.83
El Palo,18,11,4,8,2021,1,127,0.99
Av. de Andalucía,18,11,4,8,2021,370,613,0.4
Camas,18,11,4,8,2021,122,350,0.65
Cruz De Humilladero,18,11,4,8,2021,67,217,0.69
Alcazaba,18,11,4,8,2021,41,378,0.89
San Juan De La Cruz,18,11,4,8,2021,293,487,0.4
Pz. de la Marina,18,11,4,8,2021,20,430,0.95
Tejón y Rodriguez,18,11,4,8,2021,42,187,0.78
Salitre,17,11,4,8,2021,176,435,0.6
Cervantes,17,11,4,8,2021,58,409,0.86
El Palo,17,11,4,8,2021,4,127,0.97
Av. de Andalucía,17,11,4,8,2021,375,613,0.39
Camas,17,11,4,8,2021,140,350,0.6
Cruz De Humilladero,17,11,4,8,2021,69,217,0.68
Alcazaba,17,11,4,8,2021,67,378,0.82
San Juan De La Cruz,17,11,4,8,2021,293,487,0.4
Pz. de la Marina,17,11,4,8,2021,30,430,0.93
Tejón y Rodriguez,17,11,4,8,2021,42,187,0.78
Salitre,16,11,4,8,2021,182,435,0.58
Cervantes,16,11,4,8,2021,30,409,0.93
El Palo,16,11,4,8,2021,2,127,0.98
Av. de Andalucía,16,11,4,8,2021,363,613,0.41
Camas,16,11,4,8,2021,159,350,0.55
Cruz De Humilladero,16,11,4,8,2021,75,217,0.65
Alcazaba,16,11,4,8,2021,43,378,0.89
San Juan De La Cruz,16,11,4,8,2021,291,487,0.4
Pz. de la Marina,16,11,4,8,2021,42,430,0.9
Tejón y Rodriguez,16,11,4,8,2021,35,187,0.81
Salitre,15,11,4,8,2021,171,435,0.61
Cervantes,15,11,4,8,2021,5,409,0.99
El Palo,15,11,4,8,2021,10,127,0.92
Av. de Andalucía,15,11,4,8,2021,314,613,0.49
Camas,15,11,4,8,2021,144,350,0.59
Cruz De Humilladero,15,11,4,8,2021,74,217,0.66
Alcazaba,15,11,4,8,2021,26,378,0.93
San Juan De La Cruz,15,11,4,8,2021,296,487,0.39
Pz. de la Marina,15,11,4,8,2021,21,430,0.95
Tejón y Rodriguez,15,11,4,8,2021,46,187,0.75
Salitre,14,11,4,8,2021,167,435,0.62
Cervantes,14,11,4,8,2021,7,409,0.98
El Palo,14,11,4,8,2021,3,127,0.98
Av. de Andalucía,14,11,4,8,2021,244,613,0.6
Camas,14,11,4,8,2021,125,350,0.64
Cruz De Humilladero,14,11,4,8,2021,72,217,0.67
Alcazaba,14,11,4,8,2021,0,378,1
San Juan De La Cruz,14,11,4,8,2021,278,487,0.43
Pz. de la Marina,14,11,4,8,2021,5,430,0.99
Tejón y Rodriguez,14,11,4,8,2021,0,187,1
Salitre,13,11,4,8,2021,137,435,0.69
Cervantes,13,11,4,8,2021,17,409,0.96
El Palo,13,11,4,8,2021,0,127,1
Av. de Andalucía,13,11,4,8,2021,193,613,0.69
Camas,13,11,4,8,2021,120,350,0.66
Cruz De Humilladero,13,11,4,8,2021,62,217,0.71
Alcazaba,13,11,4,8,2021,4,378,0.99
San Juan De La Cruz,13,11,4,8,2021,257,487,0.47
Pz. de la Marina,13,11,4,8,2021,2,430,1
Tejón y Rodriguez,13,11,4,8,2021,48,187,0.74
Salitre,12,11,4,8,2021,151,435,0.65
Cervantes,12,11,4,8,2021,16,409,0.96
El Palo,12,11,4,8,2021,8,127,0.94
Av. de Andalucía,12,11,4,8,2021,214,613,0.65
Camas,12,11,4,8,2021,121,350,0.65
Cruz De Humilladero,12,11,4,8,2021,60,217,0.72
Alcazaba,12,11,4,8,2021,3,378,0.99
San Juan De La Cruz,12,11,4,8,2021,217,487,0.55
Pz. de la Marina,12,11,4,8,2021,3,430,0.99
Tejón y Rodriguez,12,11,4,8,2021,46,187,0.75
Salitre,11,11,4,8,2021,139,435,0.68
Cervantes,11,11,4,8,2021,85,409,0.79
El Palo,11,11,4,8,2021,0,127,1
Av. de Andalucía,11,11,4,8,2021,265,613,0.57
Camas,11,11,4,8,2021,109,350,0.69
Cruz De Humilladero,11,11,4,8,2021,56,217,0.74
Alcazaba,11,11,4,8,2021,46,378,0.88
San Juan De La Cruz,11,11,4,8,2021,240,487,0.51
Pz. de la Marina,11,11,4,8,2021,6,430,0.99
Tejón y Rodriguez,11,11,4,8,2021,0,187,1
Salitre,10,11,4,8,2021,145,435,0.67
Cervantes,10,11,4,8,2021,85,409,0.79
El Palo,10,11,4,8,2021,37,127,0.71
Av. de Andalucía,10,11,4,8,2021,337,613,0.45
Camas,10,11,4,8,2021,117,350,0.67
Cruz De Humilladero,10,11,4,8,2021,67,217,0.69
Alcazaba,10,11,4,8,2021,129,378,0.66
San Juan De La Cruz,10,11,4,8,2021,263,487,0.46
Pz. de la Marina,10,11,4,8,2021,58,430,0.87
Tejón y Rodriguez,10,11,4,8,2021,60,187,0.68
Salitre,9,11,4,8,2021,180,435,0.59
Cervantes,9,11,4,8,2021,147,409,0.64
El Palo,9,11,4,8,2021,62,127,0.51
Av. de Andalucía,9,11,4,8,2021,395,613,0.36
Camas,9,11,4,8,2021,187,350,0.47
Cruz De Humilladero,9,11,4,8,2021,79,217,0.64
Alcazaba,9,11,4,8,2021,184,378,0.51
San Juan De La Cruz,9,11,4,8,2021,301,487,0.38
Pz. de la Marina,9,11,4,8,2021,179,430,0.58
Tejón y Rodriguez,9,11,4,8,2021,71,187,0.62
Salitre,8,11,4,8,2021,244,435,0.44
Cervantes,8,11,4,8,2021,226,409,0.45
El Palo,8,11,4,8,2021,68,127,0.46
Av. de Andalucía,8,11,4,8,2021,442,613,0.28
Camas,8,11,4,8,2021,293,350,0.16
Cruz De Humilladero,8,11,4,8,2021,85,217,0.61
Alcazaba,8,11,4,8,2021,203,378,0.46
San Juan De La Cruz,8,11,4,8,2021,339,487,0.3
Pz. de la Marina,8,11,4,8,2021,262,430,0.39
Tejón y Rodriguez,8,11,4,8,2021,100,187,0.47
Salitre,7,11,4,8,2021,244,435,0.44
Cervantes,7,11,4,8,2021,226,409,0.45
El Palo,7,11,4,8,2021,73,127,0.43
Av. de Andalucía,7,11,4,8,2021,491,613,0.2
Camas,7,11,4,8,2021,293,350,0.16
Cruz De Humilladero,7,11,4,8,2021,86,217,0.6
Alcazaba,7,11,4,8,2021,224,378,0.41
San Juan De La Cruz,7,11,4,8,2021,339,487,0.3
Pz. de la Marina,7,11,4,8,2021,262,430,0.39
Tejón y Rodriguez,7,11,4,8,2021,100,187,0.47
Salitre,6,11,4,8,2021,245,435,0.44
Cervantes,6,11,4,8,2021,239,409,0.42
El Palo,6,11,4,8,2021,71,127,0.44
Av. de Andalucía,6,11,4,8,2021,492,613,0.2
Camas,6,11,4,8,2021,296,350,0.15
Cruz De Humilladero,6,11,4,8,2021,87,217,0.6
Alcazaba,6,11,4,8,2021,227,378,0.4
San Juan De La Cruz,6,11,4,8,2021,339,487,0.3
Pz. de la Marina,6,11,4,8,2021,263,430,0.39
Tejón y Rodriguez,6,11,4,8,2021,101,187,0.46
Salitre,5,11,4,8,2021,246,435,0.43
Cervantes,5,11,4,8,2021,239,409,0.42
El Palo,5,11,4,8,2021,70,127,0.45
Av. de Andalucía,5,11,4,8,2021,492,613,0.2
Camas,5,11,4,8,2021,296,350,0.15
Cruz De Humilladero,5,11,4,8,2021,76,217,0.65
Alcazaba,5,11,4,8,2021,227,378,0.4
San Juan De La Cruz,5,11,4,8,2021,340,487,0.3
Pz. de la Marina,5,11,4,8,2021,265,430,0.38
Tejón y Rodriguez,5,11,4,8,2021,101,187,0.46
Salitre,4,11,4,8,2021,211,435,0.51
Cervantes,4,11,4,8,2021,239,409,0.42
El Palo,4,11,4,8,2021,54,127,0.57
Av. de Andalucía,4,11,4,8,2021,492,613,0.2
Camas,4,11,4,8,2021,269,350,0.23
Cruz De Humilladero,4,11,4,8,2021,76,217,0.65
Alcazaba,4,11,4,8,2021,227,378,0.4
San Juan De La Cruz,4,11,4,8,2021,340,487,0.3
Pz. de la Marina,4,11,4,8,2021,263,430,0.39
Tejón y Rodriguez,4,11,4,8,2021,99,187,0.47
Salitre,3,11,4,8,2021,211,435,0.51
Cervantes,3,11,4,8,2021,240,409,0.41
El Palo,3,11,4,8,2021,53,127,0.58
Av. de Andalucía,3,11,4,8,2021,492,613,0.2
Camas,3,11,4,8,2021,266,350,0.24
Cruz De Humilladero,3,11,4,8,2021,76,217,0.65
Alcazaba,3,11,4,8,2021,225,378,0.4
San Juan De La Cruz,3,11,4,8,2021,331,487,0.32
Pz. de la Marina,3,11,4,8,2021,262,430,0.39
Tejón y Rodriguez,3,11,4,8,2021,100,187,0.47
Salitre,2,11,4,8,2021,211,435,0.51
Cervantes,2,11,4,8,2021,195,409,0.52
El Palo,2,11,4,8,2021,54,127,0.57
Av. de Andalucía,2,11,4,8,2021,448,613,0.27
Camas,2,11,4,8,2021,266,350,0.24
Cruz De Humilladero,2,11,4,8,2021,76,217,0.65
Alcazaba,2,11,4,8,2021,220,378,0.42
San Juan De La Cruz,2,11,4,8,2021,331,487,0.32
Pz. de la Marina,2,11,4,8,2021,259,430,0.4
Tejón y Rodriguez,2,11,4,8,2021,98,187,0.48
Salitre,1,11,4,8,2021,210,435,0.52
Cervantes,1,11,4,8,2021,194,409,0.53
El Palo,1,11,4,8,2021,52,127,0.59
Av. de Andalucía,1,11,4,8,2021,447,613,0.27
Camas,1,11,4,8,2021,263,350,0.25
Cruz De Humilladero,1,11,4,8,2021,76,217,0.65
Alcazaba,1,11,4,8,2021,202,378,0.47
San Juan De La Cruz,1,11,4,8,2021,331,487,0.32
Pz. de la Marina,1,11,4,8,2021,234,430,0.46
Tejón y Rodriguez,1,11,4,8,2021,91,187,0.51
Salitre,0,11,4,8,2021,209,435,0.52
Cervantes,0,11,4,8,2021,183,409,0.55
El Palo,0,11,4,8,2021,47,127,0.63
Av. de Andalucía,0,11,4,8,2021,441,613,0.28
Camas,0,11,4,8,2021,238,350,0.32
Cruz De Humilladero,0,11,4,8,2021,77,217,0.65
Alcazaba,0,11,4,8,2021,148,378,0.61
San Juan De La Cruz,0,11,4,8,2021,330,487,0.32
Pz. de la Marina,0,11,4,8,2021,174,430,0.6
Tejón y Rodriguez,0,11,4,8,2021,93,187,0.5
Salitre,23,10,3,8,2021,199,435,0.54
Cervantes,23,10,3,8,2021,171,409,0.58
El Palo,23,10,3,8,2021,24,127,0.81
Av. de Andalucía,23,10,3,8,2021,431,613,0.3
Camas,23,10,3,8,2021,183,350,0.48
Cruz De Humilladero,23,10,3,8,2021,77,217,0.65
Alcazaba,23,10,3,8,2021,38,378,0.9
San Juan De La Cruz,23,10,3,8,2021,331,487,0.32
Pz. de la Marina,23,10,3,8,2021,58,430,0.87
Tejón y Rodriguez,23,10,3,8,2021,69,187,0.63
Salitre,22,10,3,8,2021,191,435,0.56
Cervantes,22,10,3,8,2021,162,409,0.6
El Palo,22,10,3,8,2021,17,127,0.87
Av. de Andalucía,22,10,3,8,2021,415,613,0.32
Camas,22,10,3,8,2021,123,350,0.65
Cruz De Humilladero,22,10,3,8,2021,76,217,0.65
Alcazaba,22,10,3,8,2021,8,378,0.98
San Juan De La Cruz,22,10,3,8,2021,331,487,0.32
Pz. de la Marina,22,10,3,8,2021,17,430,0.96
Tejón y Rodriguez,22,10,3,8,2021,7,187,0.96
Salitre,21,10,3,8,2021,194,435,0.55
Cervantes,21,10,3,8,2021,150,409,0.63
El Palo,21,10,3,8,2021,38,127,0.7
Av. de Andalucía,21,10,3,8,2021,357,613,0.42
Camas,21,10,3,8,2021,84,350,0.76
Cruz De Humilladero,21,10,3,8,2021,77,217,0.65
Alcazaba,21,10,3,8,2021,1,378,1
San Juan De La Cruz,21,10,3,8,2021,331,487,0.32
Pz. de la Marina,21,10,3,8,2021,1,430,1
Tejón y Rodriguez,21,10,3,8,2021,79,187,0.58
Salitre,20,10,3,8,2021,182,435,0.58
Cervantes,20,10,3,8,2021,140,409,0.66
El Palo,20,10,3,8,2021,35,127,0.72
Av. de Andalucía,20,10,3,8,2021,302,613,0.51
Camas,20,10,3,8,2021,84,350,0.76
Cruz De Humilladero,20,10,3,8,2021,73,217,0.66
Alcazaba,20,10,3,8,2021,4,378,0.99
San Juan De La Cruz,20,10,3,8,2021,328,487,0.33
Pz. de la Marina,20,10,3,8,2021,1,430,1
Tejón y Rodriguez,20,10,3,8,2021,28,187,0.85
Salitre,19,10,3,8,2021,159,435,0.63
Cervantes,19,10,3,8,2021,127,409,0.69
El Palo,19,10,3,8,2021,20,127,0.84
Av. de Andalucía,19,10,3,8,2021,315,613,0.49
Camas,19,10,3,8,2021,91,350,0.74
Cruz De Humilladero,19,10,3,8,2021,74,217,0.66
Alcazaba,19,10,3,8,2021,16,378,0.96
San Juan De La Cruz,19,10,3,8,2021,313,487,0.36
Pz. de la Marina,19,10,3,8,2021,3,430,0.99
Tejón y Rodriguez,19,10,3,8,2021,33,187,0.82
Salitre,18,10,3,8,2021,161,435,0.63
Cervantes,18,10,3,8,2021,106,409,0.74
El Palo,18,10,3,8,2021,11,127,0.91
Av. de Andalucía,18,10,3,8,2021,358,613,0.42
Camas,18,10,3,8,2021,73,350,0.79
Cruz De Humilladero,18,10,3,8,2021,72,217,0.67
Alcazaba,18,10,3,8,2021,32,378,0.92
San Juan De La Cruz,18,10,3,8,2021,312,487,0.36
Pz. de la Marina,18,10,3,8,2021,8,430,0.98
Tejón y Rodriguez,18,10,3,8,2021,42,187,0.78
Salitre,17,10,3,8,2021,170,435,0.61
Cervantes,17,10,3,8,2021,82,409,0.8
El Palo,17,10,3,8,2021,4,127,0.97
Av. de Andalucía,17,10,3,8,2021,359,613,0.41
Camas,17,10,3,8,2021,104,350,0.7
Cruz De Humilladero,17,10,3,8,2021,75,217,0.65
Alcazaba,17,10,3,8,2021,40,378,0.89
San Juan De La Cruz,17,10,3,8,2021,310,487,0.36
Pz. de la Marina,17,10,3,8,2021,26,430,0.94
Tejón y Rodriguez,17,10,3,8,2021,39,187,0.79
Salitre,16,10,3,8,2021,181,435,0.58
Cervantes,16,10,3,8,2021,78,409,0.81
El Palo,16,10,3,8,2021,6,127,0.95
Av. de Andalucía,16,10,3,8,2021,333,613,0.46
Camas,16,10,3,8,2021,121,350,0.65
Cruz De Humilladero,16,10,3,8,2021,78,217,0.64
Alcazaba,16,10,3,8,2021,18,378,0.95
San Juan De La Cruz,16,10,3,8,2021,316,487,0.35
Pz. de la Marina,16,10,3,8,2021,40,430,0.91
Tejón y Rodriguez,16,10,3,8,2021,45,187,0.76
Salitre,15,10,3,8,2021,176,435,0.6
Cervantes,15,10,3,8,2021,63,409,0.85
El Palo,15,10,3,8,2021,0,127,1
Av. de Andalucía,15,10,3,8,2021,279,613,0.54
Camas,15,10,3,8,2021,109,350,0.69
Cruz De Humilladero,15,10,3,8,2021,77,217,0.65
Alcazaba,15,10,3,8,2021,4,378,0.99
San Juan De La Cruz,15,10,3,8,2021,321,487,0.34
Pz. de la Marina,15,10,3,8,2021,36,430,0.92
Tejón y Rodriguez,15,10,3,8,2021,45,187,0.76
Salitre,14,10,3,8,2021,154,435,0.65
Cervantes,14,10,3,8,2021,33,409,0.92
El Palo,14,10,3,8,2021,1,127,0.99
Av. de Andalucía,14,10,3,8,2021,214,613,0.65
Camas,14,10,3,8,2021,92,350,0.74
Cruz De Humilladero,14,10,3,8,2021,73,217,0.66
Alcazaba,14,10,3,8,2021,4,378,0.99
San Juan De La Cruz,14,10,3,8,2021,305,487,0.37
Pz. de la Marina,14,10,3,8,2021,12,430,0.97
Tejón y Rodriguez,14,10,3,8,2021,38,187,0.8
Salitre,13,10,3,8,2021,125,435,0.71
Cervantes,13,10,3,8,2021,12,409,0.97
El Palo,13,10,3,8,2021,1,127,0.99
Av. de Andalucía,13,10,3,8,2021,181,613,0.7
Camas,13,10,3,8,2021,71,350,0.8
Cruz De Humilladero,13,10,3,8,2021,68,217,0.69
Alcazaba,13,10,3,8,2021,5,378,0.99
San Juan De La Cruz,13,10,3,8,2021,268,487,0.45
Pz. de la Marina,13,10,3,8,2021,0,430,1
Tejón y Rodriguez,13,10,3,8,2021,36,187,0.81
Salitre,12,10,3,8,2021,122,435,0.72
Cervantes,12,10,3,8,2021,41,409,0.9
El Palo,12,10,3,8,2021,3,127,0.98
Av. de Andalucía,12,10,3,8,2021,218,613,0.64
Camas,12,10,3,8,2021,74,350,0.79
Cruz De Humilladero,12,10,3,8,2021,62,217,0.71
Alcazaba,12,10,3,8,2021,2,378,0.99
San Juan De La Cruz,12,10,3,8,2021,244,487,0.5
Pz. de la Marina,12,10,3,8,2021,14,430,0.97
Tejón y Rodriguez,12,10,3,8,2021,37,187,0.8
Salitre,11,10,3,8,2021,141,435,0.68
Cervantes,11,10,3,8,2021,94,409,0.77
El Palo,11,10,3,8,2021,15,127,0.88
Av. de Andalucía,11,10,3,8,2021,274,613,0.55
Camas,11,10,3,8,2021,89,350,0.75
Cruz De Humilladero,11,10,3,8,2021,65,217,0.7
Alcazaba,11,10,3,8,2021,7,378,0.98
San Juan De La Cruz,11,10,3,8,2021,253,487,0.48
Pz. de la Marina,11,10,3,8,2021,2,430,1
Tejón y Rodriguez,11,10,3,8,2021,76,187,0.59
Salitre,10,10,3,8,2021,166,435,0.62
Cervantes,10,10,3,8,2021,114,409,0.72
El Palo,10,10,3,8,2021,42,127,0.67
Av. de Andalucía,10,10,3,8,2021,333,613,0.46
Camas,10,10,3,8,2021,79,350,0.77
Cruz De Humilladero,10,10,3,8,2021,76,217,0.65
Alcazaba,10,10,3,8,2021,146,378,0.61
San Juan De La Cruz,10,10,3,8,2021,261,487,0.46
Pz. de la Marina,10,10,3,8,2021,19,430,0.96
Tejón y Rodriguez,10,10,3,8,2021,63,187,0.66
Salitre,9,10,3,8,2021,201,435,0.54
Cervantes,9,10,3,8,2021,161,409,0.61
El Palo,9,10,3,8,2021,54,127,0.57
Av. de Andalucía,9,10,3,8,2021,393,613,0.36
Camas,9,10,3,8,2021,157,350,0.55
Cruz De Humilladero,9,10,3,8,2021,79,217,0.64
Alcazaba,9,10,3,8,2021,178,378,0.53
San Juan De La Cruz,9,10,3,8,2021,307,487,0.37
Pz. de la Marina,9,10,3,8,2021,168,430,0.61
Tejón y Rodriguez,9,10,3,8,2021,73,187,0.61
Salitre,8,10,3,8,2021,240,435,0.45
Cervantes,8,10,3,8,2021,210,409,0.49
El Palo,8,10,3,8,2021,71,127,0.44
Av. de Andalucía,8,10,3,8,2021,448,613,0.27
Camas,8,10,3,8,2021,222,350,0.37
