DATE,PROVINCIA_DESTINO,PROVINCIA_ORIGEN,FLUJO,POB_RESID_ORIGEN,POB_SALE_ORIGEN,POB_CASA_ORIGEN,POB_RESID_DESTINO,POB_LLEGA_DESTINO
2020/04/15,Pontevedra,Ourense,221,307651,39031,268620,942665,122382
2020/04/15,Rioja,Navarra,1664,654183,77106,577077,316798,34211
2020/04/15,Rioja,Burgos,18,357072,34354,322718,316798,34211
2020/04/15,Rioja,Rioja,25212,316798,36543,280255,316798,34211
2020/04/15,Rioja,Araba,502,331549,43014,288535,316798,34211
2020/04/15,Salamanca,Ávila,173,157640,12708,144932,330119,34443
2020/04/15,Salamanca,Zamora,62,172539,16951,155588,330119,34443
2020/04/15,Salamanca,Salamanca,26450,330119,34694,295425,330119,34443
2020/04/15,Santa Cruz de Tenerife,Las Palmas de Gran Canaria,16,1120406,119511,1000895,1032983,111583
2020/04/15,Santa Cruz de Tenerife,Santa Cruz de Tenerife,96613,1032983,111843,921140,1032983,111583
2020/04/15,Segovia,Valladolid,231,519546,58158,461388,153129,16292
2020/04/15,Segovia,Ávila,114,157640,12708,144932,153129,16292
2020/04/15,Segovia,Burgos,46,357072,34354,322718,153129,16292
2020/04/15,Segovia,Segovia,9704,153129,15235,137894,153129,16292
2020/04/15,Sevilla,Córdoba,1113,782979,75024,707955,1942389,191805
2020/04/15,Sevilla,Cádiz,533,1240155,115308,1124847,1942389,191805
2020/04/15,Sevilla,Sevilla,128031,1942389,194465,1747924,1942389,191805
2020/04/15,Sevilla,Badajoz,16,673559,59572,613987,1942389,191805
2020/04/15,Sevilla,Málaga,148,1661785,148143,1513642,1942389,191805
2020/04/15,Sevilla,Huelva,324,521870,51296,470574,1942389,191805
2020/04/15,Soria,Segovia,16,153129,15235,137894,88636,6759
2020/04/15,Soria,Valladolid,32,519546,58158,461388,88636,6759
2020/04/15,Soria,Burgos,32,357072,34354,322718,88636,6759
2020/04/15,Soria,Zaragoza,74,964724,122411,842313,88636,6759
2020/04/15,Soria,Soria,4446,88636,6221,82415,88636,6759
2020/04/15,Tarragona,Castellón,660,579962,61839,518123,804664,78412
2020/04/15,Tarragona,Tarragona,50555,804664,79036,725628,804664,78412
2020/04/15,Tarragona,Teruel,37,134137,7981,126156,804664,78412
2020/04/15,Tarragona,Barcelona,750,5664579,689885,4974694,804664,78412
2020/04/15,Teruel,Tarragona,65,804664,79036,725628,134137,9314
2020/04/15,Teruel,Castellón,58,579962,61839,518123,134137,9314
2020/04/15,Teruel,Teruel,4406,134137,7981,126156,134137,9314
2020/04/15,Teruel,Zaragoza,43,964724,122411,842313,134137,9314
2020/04/15,Toledo,Ciudad Real,223,495761,32972,462789,694844,68762
2020/04/15,Toledo,Ávila,206,157640,12708,144932,694844,68762
2020/04/15,Toledo,Cáceres,156,394151,29621,364530,694844,68762
2020/04/15,Toledo,Toledo,35594,694844,71770,623074,694844,68762
2020/04/15,Toledo,Madrid,2918,6663394,742142,5921252,694844,68762
2020/04/15,Toledo,Cuenca,51,196329,14769,181560,694844,68762
2020/04/15,Valencia,Cuenca,57,196329,14769,181560,2565124,307447
2020/04/15,Valencia,Castellón,458,579962,61839,518123,2565124,307447
2020/04/15,Valencia,Albacete,280,388167,26573,361594,2565124,307447
2020/04/15,Valencia,Valencia,209323,2565124,314912,2250212,2565124,307447
2020/04/15,Valencia,Alicante,705,1858683,201132,1657551,2565124,307447
2020/04/15,Valladolid,Ávila,23,157640,12708,144932,519546,56266
2020/04/15,Valladolid,Segovia,208,153129,15235,137894,519546,56266
2020/04/15,Valladolid,Burgos,44,357072,34354,322718,519546,56266
2020/04/15,Valladolid,Soria,28,88636,6221,82415,519546,56266
2020/04/15,Valladolid,Zamora,52,172539,16951,155588,519546,56266
2020/04/15,Valladolid,León,31,460001,49860,410141,519546,56266
2020/04/15,Valladolid,Valladolid,39727,519546,58158,461388,519546,56266
2020/04/15,Zamora,Valladolid,88,519546,58158,461388,172539,17082
2020/04/15,Zamora,Zamora,11461,172539,16951,155588,172539,17082
2020/04/15,Zamora,Ourense,53,307651,39031,268620,172539,17082
2020/04/15,Zaragoza,Navarra,474,654183,77106,577077,964724,117435
2020/04/15,Zaragoza,Huesca,209,220461,22277,198184,964724,117435
2020/04/15,Zaragoza,Zaragoza,89581,964724,122411,842313,964724,117435
2020/04/15,Zaragoza,Soria,76,88636,6221,82415,964724,117435
2020/04/15,Zaragoza,Lleida,108,434930,49295,385635,964724,117435
2020/04/15,Zaragoza,Barcelona,16,5664579,689885,4974694,964724,117435
2020/04/15,Zaragoza,Teruel,188,134137,7981,126156,964724,117435
2020/04/16,Albacete,Ciudad Real,392,495761,35552,460209,388167,28772
2020/04/16,Albacete,Albacete,17843,388167,28554,359613,388167,28772
2020/04/16,Albacete,Murcia,241,1493898,178868,1315030,388167,28772
2020/04/16,Albacete,Jaén,37,633564,55731,577833,388167,28772
2020/04/16,Albacete,Alicante,214,1858683,225296,1633387,388167,28772
2020/04/16,Albacete,Cuenca,347,196329,15324,181005,388167,28772
2020/04/16,Albacete,Valencia,288,2565124,351254,2213870,388167,28772
2020/04/16,Alicante,Albacete,240,388167,28554,359613,1858683,229543
2020/04/16,Alicante,Murcia,2659,1493898,178868,1315030,1858683,229543
2020/04/16,Alicante,Valencia,659,2565124,351254,2213870,1858683,229543
2020/04/16,Alicante,Alicante,175735,1858683,225296,1633387,1858683,229543
2020/04/16,Almería,Murcia,1960,1493898,178868,1315030,716820,78952
2020/04/16,Almería,Melilla,18,86487,10872,75615,716820,78952
2020/04/16,Almería,Granada,377,914678,98517,816161,716820,78952
2020/04/16,Almería,Almería,62383,716820,76447,640373,716820,78952
2020/04/16,Araba,Araba,36630,331549,45491,286058,331549,50717
2020/04/16,Araba,Navarra,163,654183,82690,571493,331549,50717
2020/04/16,Araba,Bizkaia,964,1152934,173064,979870,331549,50717
2020/04/16,Araba,Rioja,1396,316798,38225,278573,331549,50717
2020/04/16,Araba,Gipuzkoa,173,723576,86390,637186,331549,50717
2020/04/16,Araba,Burgos,1302,357072,35651,321421,331549,50717
2020/04/16,Asturias,Cantabria,132,580795,74955,505840,1022800,120616
2020/04/16,Asturias,León,33,460001,52966,407035,1022800,120616
2020/04/16,Asturias,Lugo,984,329587,36221,293366,1022800,120616
2020/04/16,Asturias,Asturias,94252,1022800,121018,901782,1022800,120616
2020/04/16,Ávila,Toledo,119,694844,76577,618267,157640,14005
2020/04/16,Ávila,Ávila,8717,157640,13493,144147,157640,14005
2020/04/16,Ávila,Salamanca,283,330119,37343,292776,157640,14005
2020/04/16,Ávila,Cáceres,134,394151,31853,362298,157640,14005
2020/04/16,Ávila,Madrid,111,6663394,806557,5856837,157640,14005
2020/04/16,Ávila,Segovia,118,153129,15960,137169,157640,14005
2020/04/16,Badajoz,Córdoba,93,782979,83325,699654,673559,63264
2020/04/16,Badajoz,Badajoz,46076,673559,64094,609465,673559,63264
2020/04/16,Badajoz,Sevilla,22,1942389,214293,1728096,673559,63264
2020/04/16,Badajoz,Huelva,215,521870,54921,466949,673559,63264
2020/04/16,Badajoz,Ciudad Real,36,495761,35552,460209,673559,63264
2020/04/16,Badajoz,Cáceres,701,394151,31853,362298,673559,63264
2020/04/16,Balears,Balears,94025,1149460,111989,1037471,1149460,112733
2020/04/16,Balears,Barcelona,18,5664579,728999,4935580,1149460,112733
2020/04/16,Balears,Valencia,76,2565124,351254,2213870,1149460,112733
2020/04/16,Barcelona,Tarragona,1000,804664,84482,720182,5664579,730121
2020/04/16,Barcelona,Girona,2166,771044,75767,695277,5664579,730121
2020/04/16,Barcelona,Lleida,184,434930,51022,383908,5664579,730121
2020/04/16,Barcelona,Barcelona,463391,5664579,728999,4935580,5664579,730121
2020/04/16,Bizkaia,Bizkaia,127820,1152934,173064,979870,1152934,169012
2020/04/16,Bizkaia,Cantabria,1579,580795,74955,505840,1152934,169012
2020/04/16,Bizkaia,Burgos,49,357072,35651,321421,1152934,169012
2020/04/16,Bizkaia,Araba,631,331549,45491,286058,1152934,169012
2020/04/16,Bizkaia,Gipuzkoa,730,723576,86390,637186,1152934,169012
2020/04/16,Burgos,Valladolid,77,519546,61812,457734,357072,36190
2020/04/16,Burgos,Araba,762,331549,45491,286058,357072,36190
2020/04/16,Burgos,Burgos,25713,357072,35651,321421,357072,36190
2020/04/16,Burgos,Palencia,186,160866,17379,143487,357072,36190
2020/04/16,Burgos,Segovia,46,153129,15960,137169,357072,36190
2020/04/16,Burgos,Soria,29,88636,6456,82180,357072,36190
2020/04/16,Burgos,Bizkaia,90,1152934,173064,979870,357072,36190
2020/04/16,Burgos,Rioja,44,316798,38225,278573,357072,36190
2020/04/16,Cáceres,Cáceres,21116,394151,31853,362298,394151,32102
2020/04/16,Cáceres,Toledo,128,694844,76577,618267,394151,32102
2020/04/16,Cáceres,Ávila,95,157640,13493,144147,394151,32102
2020/04/16,Cáceres,Badajoz,905,673559,64094,609465,394151,32102
2020/04/16,Cádiz,Málaga,947,1661785,158597,1503188,1240155,132718
2020/04/16,Cádiz,Sevilla,958,1942389,214293,1728096,1240155,132718
2020/04/16,Cádiz,Cádiz,106355,1240155,130217,1109938,1240155,132718
2020/04/16,Cádiz,Huelva,642,521870,54921,466949,1240155,132718
2020/04/16,Cantabria,Cantabria,53988,580795,74955,505840,580795,71452
2020/04/16,Cantabria,Palencia,69,160866,17379,143487,580795,71452
2020/04/16,Cantabria,Asturias,166,1022800,121018,901782,580795,71452
2020/04/16,Cantabria,Burgos,36,357072,35651,321421,580795,71452
2020/04/16,Cantabria,Bizkaia,446,1152934,173064,979870,580795,71452
2020/04/16,Castellón,Tarragona,719,804664,84482,720182,579962,70084
2020/04/16,Castellón,Valencia,577,2565124,351254,2213870,579962,70084
2020/04/16,Castellón,Castellón,49838,579962,67748,512214,579962,70084
2020/04/16,Castellón,Teruel,58,134137,8653,125484,579962,70084
2020/04/16,Ceuta,Ceuta,8239,84777,8611,76166,84777,8651
2020/04/16,Ciudad Real,Badajoz,47,673559,64094,609465,495761,33782
2020/04/16,Ciudad Real,Albacete,398,388167,28554,359613,495761,33782
2020/04/16,Ciudad Real,Ciudad Real,20455,495761,35552,460209,495761,33782
2020/04/16,Ciudad Real,Córdoba,383,782979,83325,699654,495761,33782
2020/04/16,Ciudad Real,Toledo,150,694844,76577,618267,495761,33782
2020/04/16,Córdoba,Granada,143,914678,98517,816161,782979,81742
2020/04/16,Córdoba,Jaén,653,633564,55731,577833,782979,81742
2020/04/16,Córdoba,Málaga,112,1661785,158597,1503188,782979,81742
2020/04/16,Córdoba,Córdoba,57872,782979,83325,699654,782979,81742
2020/04/16,Córdoba,Badajoz,73,673559,64094,609465,782979,81742
2020/04/16,Córdoba,Sevilla,1391,1942389,214293,1728096,782979,81742
2020/04/16,Córdoba,Ciudad Real,237,495761,35552,460209,782979,81742
2020/04/16,Coruña,Pontevedra,4359,942665,126532,816133,1119596,144743
2020/04/16,Coruña,Coruña,107780,1119596,143475,976121,1119596,144743
2020/04/16,Coruña,Lugo,534,329587,36221,293366,1119596,144743
2020/04/16,Cuenca,Toledo,109,694844,76577,618267,196329,15923
2020/04/16,Cuenca,Valencia,39,2565124,351254,2213870,196329,15923
2020/04/16,Cuenca,Cuenca,7518,196329,15324,181005,196329,15923
2020/04/16,Cuenca,Albacete,549,388167,28554,359613,196329,15923
2020/04/16,Cuenca,Ciudad Real,36,495761,35552,460209,196329,15923
2020/04/16,Cuenca,Madrid,63,6663394,806557,5856837,196329,15923
2020/04/16,Gipuzkoa,Navarra,215,654183,82690,571493,723576,89504
2020/04/16,Gipuzkoa,Bizkaia,1098,1152934,173064,979870,723576,89504
2020/04/16,Gipuzkoa,Araba,96,331549,45491,286058,723576,89504
2020/04/16,Gipuzkoa,Gipuzkoa,64631,723576,86390,637186,723576,89504
2020/04/16,Girona,Barcelona,2214,5664579,728999,4935580,771044,79981
2020/04/16,Girona,Lleida,141,434930,51022,383908,771044,79981
2020/04/16,Girona,Girona,50137,771044,75767,695277,771044,79981
2020/04/16,Granada,Málaga,94,1661785,158597,1503188,914678,96528
2020/04/16,Granada,Córdoba,246,782979,83325,699654,914678,96528
2020/04/16,Granada,Granada,70660,914678,98517,816161,914678,96528
2020/04/16,Granada,Almería,394,716820,76447,640373,914678,96528
2020/04/16,Granada,Jaén,346,633564,55731,577833,914678,96528
2020/04/16,Guadalajara,Cuenca,35,196329,15324,181005,257762,29922
2020/04/16,Guadalajara,Madrid,1621,6663394,806557,5856837,257762,29922
2020/04/16,Guadalajara,Guadalajara,16905,257762,29101,228661,257762,29922
2020/04/16,Huelva,Zaragoza,21,964724,129809,834915,521870,57076
2020/04/16,Huelva,Sevilla,1019,1942389,214293,1728096,521870,57076
2020/04/16,Huelva,Cádiz,442,1240155,130217,1109938,521870,57076
2020/04/16,Huelva,Badajoz,253,673559,64094,609465,521870,57076
2020/04/16,Huelva,Huelva,41289,521870,54921,466949,521870,57076
2020/04/16,Huesca,Lleida,692,434930,51022,383908,220461,25069
2020/04/16,Huesca,Zaragoza,241,964724,129809,834915,220461,25069
2020/04/16,Huesca,Huesca,15105,220461,22690,197771,220461,25069
2020/04/16,Jaén,Albacete,17,388167,28554,359613,633564,54202
2020/04/16,Jaén,Jaén,38308,633564,55731,577833,633564,54202
2020/04/16,Jaén,Córdoba,659,782979,83325,699654,633564,54202
2020/04/16,Jaén,Granada,301,914678,98517,816161,633564,54202
2020/04/16,Las Palmas de Gran Canaria,Las Palmas de Gran Canaria,114917,1120406,127603,992803,1120406,126911
2020/04/16,León,Ourense,131,307651,41479,266172,460001,52502
2020/04/16,León,León,38955,460001,52966,407035,460001,52502
2020/04/16,León,Zamora,76,172539,17699,154840,460001,52502
2020/04/16,León,Valladolid,56,519546,61812,457734,460001,52502
2020/04/16,León,Palencia,80,160866,17379,143487,460001,52502
2020/04/16,León,Asturias,42,1022800,121018,901782,460001,52502
2020/04/16,Lleida,Huesca,510,220461,22690,197771,434930,48883
2020/04/16,Lleida,Barcelona,255,5664579,728999,4935580,434930,48883
2020/04/16,Lleida,Girona,106,771044,75767,695277,434930,48883
2020/04/16,Lleida,Lleida,31928,434930,51022,383908,434930,48883
2020/04/16,Lleida,Tarragona,34,804664,84482,720182,434930,48883
2020/04/16,Lleida,Zaragoza,65,964724,129809,834915,434930,48883
2020/04/16,Lugo,Ourense,122,307651,41479,266172,329587,37370
2020/04/16,Lugo,Coruña,522,1119596,143475,976121,329587,37370
2020/04/16,Lugo,Asturias,636,1022800,121018,901782,329587,37370
2020/04/16,Lugo,Lugo,25267,329587,36221,293366,329587,37370
2020/04/16,Lugo,Pontevedra,27,942665,126532,816133,329587,37370
2020/04/16,Madrid,Cuenca,62,196329,15324,181005,6663394,811214
2020/04/16,Madrid,Ávila,100,157640,13493,144147,6663394,811214
2020/04/16,Madrid,Guadalajara,2039,257762,29101,228661,6663394,811214
2020/04/16,Madrid,Toledo,3155,694844,76577,618267,6663394,811214
2020/04/16,Madrid,Madrid,480999,6663394,806557,5856837,6663394,811214
2020/04/16,Málaga,Córdoba,299,782979,83325,699654,1661785,161620
2020/04/16,Málaga,Granada,174,914678,98517,816161,1661785,161620
2020/04/16,Málaga,Cádiz,719,1240155,130217,1109938,1661785,161620
2020/04/16,Málaga,Málaga,124119,1661785,158597,1503188,1661785,161620
2020/04/16,Málaga,Sevilla,216,1942389,214293,1728096,1661785,161620
2020/04/16,Melilla,Melilla,10545,86487,10872,75615,86487,10710
2020/04/16,Murcia,Albacete,275,388167,28554,359613,1493898,175900
2020/04/16,Murcia,Granada,27,914678,98517,816161,1493898,175900
2020/04/16,Murcia,Alicante,2053,1858683,225296,1633387,1493898,175900
2020/04/16,Murcia,Murcia,133763,1493898,178868,1315030,1493898,175900
2020/04/16,Murcia,Almería,1144,716820,76447,640373,1493898,175900
2020/04/16,Navarra,Rioja,1944,316798,38225,278573,654183,82803
2020/04/16,Navarra,Zaragoza,541,964724,129809,834915,654183,82803
2020/04/16,Navarra,Navarra,57293,654183,82690,571493,654183,82803
2020/04/16,Navarra,Gipuzkoa,245,723576,86390,637186,654183,82803
2020/04/16,Navarra,Araba,17,331549,45491,286058,654183,82803
2020/04/16,Ourense,Lugo,110,329587,36221,293366,307651,41335
2020/04/16,Ourense,Zamora,24,172539,17699,154840,307651,41335
2020/04/16,Ourense,Ourense,31606,307651,41479,266172,307651,41335
2020/04/16,Ourense,Pontevedra,145,942665,126532,816133,307651,41335
2020/04/16,Ourense,León,91,460001,52966,407035,307651,41335
2020/04/16,Palencia,Palencia,12222,160866,17379,143487,160866,18350
2020/04/16,Palencia,León,22,460001,52966,407035,160866,18350
2020/04/16,Palencia,Burgos,168,357072,35651,321421,160866,18350
2020/04/16,Palencia,Valladolid,24,519546,61812,457734,160866,18350
2020/04/16,Palencia,Cantabria,149,580795,74955,505840,160866,18350
2020/04/16,Pontevedra,Ourense,211,307651,41479,266172,942665,125830
2020/04/16,Pontevedra,Coruña,3616,1119596,143475,976121,942665,125830
2020/04/16,Pontevedra,Pontevedra,96028,942665,126532,816133,942665,125830
2020/04/16,Pontevedra,Lugo,24,329587,36221,293366,942665,125830
2020/04/16,Rioja,Rioja,26761,316798,38225,278573,316798,36645
2020/04/16,Rioja,Navarra,2058,654183,82690,571493,316798,36645
2020/04/16,Rioja,Araba,477,331549,45491,286058,316798,36645
2020/04/16,Salamanca,Ávila,141,157640,13493,144147,330119,36909
2020/04/16,Salamanca,Salamanca,29054,330119,37343,292776,330119,36909
2020/04/16,Santa Cruz de Tenerife,Santa Cruz de Tenerife,107648,1032983,122142,910841,1032983,121858
2020/04/16,Santa Cruz de Tenerife,Las Palmas de Gran Canaria,106,1120406,127603,992803,1032983,121858
2020/04/16,Segovia,Segovia,10349,153129,15960,137169,153129,16897
2020/04/16,Segovia,Burgos,27,357072,35651,321421,153129,16897
2020/04/16,Segovia,Valladolid,190,519546,61812,457734,153129,16897
2020/04/16,Segovia,Ávila,135,157640,13493,144147,153129,16897
2020/04/16,Sevilla,Málaga,114,1661785,158597,1503188,1942389,210953
2020/04/16,Sevilla,Córdoba,1630,782979,83325,699654,1942389,210953
2020/04/16,Sevilla,Badajoz,59,673559,64094,609465,1942389,210953
2020/04/16,Sevilla,Sevilla,144184,1942389,214293,1728096,1942389,210953
2020/04/16,Sevilla,Cádiz,754,1240155,130217,1109938,1942389,210953
2020/04/16,Sevilla,Huelva,298,521870,54921,466949,1942389,210953
2020/04/16,Soria,Valladolid,34,519546,61812,457734,88636,7166
2020/04/16,Soria,Burgos,57,357072,35651,321421,88636,7166
2020/04/16,Soria,Zaragoza,90,964724,129809,834915,88636,7166
2020/04/16,Soria,Soria,4552,88636,6456,82180,88636,7166
2020/04/16,Tarragona,Teruel,60,134137,8653,125484,804664,83657
2020/04/16,Tarragona,Lleida,31,434930,51022,383908,804664,83657
2020/04/16,Tarragona,Barcelona,739,5664579,728999,4935580,804664,83657
2020/04/16,Tarragona,Zaragoza,36,964724,129809,834915,804664,83657
2020/04/16,Tarragona,Tarragona,54961,804664,84482,720182,804664,83657
2020/04/16,Tarragona,Castellón,697,579962,67748,512214,804664,83657
2020/04/16,Teruel,Zaragoza,41,964724,129809,834915,134137,9917
2020/04/16,Teruel,Castellón,39,579962,67748,512214,134137,9917
2020/04/16,Teruel,Tarragona,87,804664,84482,720182,134137,9917
2020/04/16,Teruel,Teruel,4591,134137,8653,125484,134137,9917
2020/04/16,Toledo,Ávila,321,157640,13493,144147,694844,74474
2020/04/16,Toledo,Madrid,2981,6663394,806557,5856837,694844,74474
2020/04/16,Toledo,Toledo,40178,694844,76577,618267,694844,74474
2020/04/16,Toledo,Cuenca,28,196329,15324,181005,694844,74474
2020/04/16,Toledo,Ciudad Real,250,495761,35552,460209,694844,74474
2020/04/16,Toledo,Cáceres,152,394151,31853,362298,694844,74474
2020/04/16,Valencia,Valencia,240458,2565124,351254,2213870,2565124,343084
2020/04/16,Valencia,Castellón,582,579962,67748,512214,2565124,343084
2020/04/16,Valencia,Albacete,318,388167,28554,359613,2565124,343084
2020/04/16,Valencia,Alicante,989,1858683,225296,1633387,2565124,343084
2020/04/16,Valencia,Cuenca,86,196329,15324,181005,2565124,343084
2020/04/16,Valladolid,Zamora,42,172539,17699,154840,519546,59401
2020/04/16,Valladolid,León,43,460001,52966,407035,519546,59401
2020/04/16,Valladolid,Soria,28,88636,6456,82180,519546,59401
2020/04/16,Valladolid,Burgos,81,357072,35651,321421,519546,59401
2020/04/16,Valladolid,Segovia,192,153129,15960,137169,519546,59401
2020/04/16,Valladolid,Valladolid,42989,519546,61812,457734,519546,59401
2020/04/16,Valladolid,Palencia,31,160866,17379,143487,519546,59401
2020/04/16,Zamora,Ourense,60,307651,41479,266172,172539,17705
2020/04/16,Zamora,Valladolid,19,519546,61812,457734,172539,17705
2020/04/16,Zamora,Zamora,12037,172539,17699,154840,172539,17705
2020/04/16,Zamora,León,80,460001,52966,407035,172539,17705
2020/04/16,Zaragoza,Huesca,214,220461,22690,197771,964724,124257
2020/04/16,Zaragoza,Zaragoza,96382,964724,129809,834915,964724,124257
2020/04/16,Zaragoza,Soria,72,88636,6456,82180,964724,124257
2020/04/16,Zaragoza,Teruel,136,134137,8653,125484,964724,124257
2020/04/16,Zaragoza,Navarra,409,654183,82690,571493,964724,124257
2020/04/16,Zaragoza,Huelva,20,521870,54921,466949,964724,124257
2020/04/16,Zaragoza,Lleida,86,434930,51022,383908,964724,124257
